SCALERANK,NATSCALE,LABELRANK,FEATURECLA,NAME,NAMEPAR,NAMEALT,DIFFASCII,NAMEASCII,ADM0CAP,CAPALT,CAPIN,WORLDCITY,MEGACITY,SOV0NAME,SOV_A3,ADM0NAME,ADM0_A3,ADM1NAME,ISO_A2,NOTE,LATITUDE,LONGITUDE,CHANGED,NAMEDIFF,DIFFNOTE,POP_MAX,POP_MIN,POP_OTHER,RANK_MAX,RANK_MIN,GEONAMEID,MEGANAME,LS_NAME,LS_MATCH,CHECKME,MAX_POP10,MAX_POP20,MAX_POP50,MAX_POP300,MAX_POP310,MAX_NATSCA,MIN_AREAKM,MAX_AREAKM,MIN_AREAMI,MAX_AREAMI,MIN_PERKM,MAX_PERKM,MIN_PERMI,MAX_PERMI,MIN_BBXMIN,MAX_BBXMIN,MIN_BBXMAX,MAX_BBXMAX,MIN_BBYMIN,MAX_BBYMIN,MIN_BBYMAX,MAX_BBYMAX,MEAN_BBXC,MEAN_BBYC,COMPARE,GN_ASCII,FEATURE_CL,FEATURE_CO,ADMIN1_COD,GN_POP,ELEVATION,GTOPO30,TIMEZONE,GEONAMESNO,UN_FID,UN_ADM0,UN_LAT,UN_LONG,POP1950,POP1955,POP1960,POP1965,POP1970,POP1975,POP1980,POP1985,POP1990,POP1995,POP2000,POP2005,POP2010,POP2015,POP2020,POP2025,POP2050,CITYALT
3,110,2,Admin-0 capital,Islamabad,,,0,Islamabad,1.00000000000,0.00000000000,,0.00000000000,1,Pakistan,PAK,Pakistan,PAK,F.C.T.,PK,,33.69999595030,73.16663447970,0.00000000000,0,,780000,601600,893673,11,11,1176615.00000000000,Islamabad,Islamabad,1,0,742356,742356,7482035,7482969,0,100,772,5463.00000000000,298.00000000000,2109.00000000000,545.00000000000,4154.00000000000,339.00000000000,2581.00000000000,72.28646413000,73.03333333000,73.51666667000,73.81666667000,32.70000000000,33.25833333000,33.76666667000,34.53333333000,73.18261675500,33.55793909250,0,Islamabad,P,PPLC,8.00000000000,601600,0.00000000000,497.00000000000,Asia/Karachi,GeoNames match general.,401,Pakistan,33.71000000000,73.06000000000,36.00000000000,41.00000000000,45.00000000000,56.00000000000,70.00000000000,107.00000000000,189.00000000000,260.00000000000,343.00000000000,452.00000000000,594.00000000000,732.00000000000,780.00000000000,851.00000000000,988.00000000000,1148.00000000000,1320.00000000000,
3,110,6,Admin-0 capital,Kathmandu,,,0,Kathmandu,1.00000000000,0.00000000000,,0.00000000000,1,Nepal,NPL,Nepal,NPL,Bhaktapur,NP,,27.71669191390,85.31664221080,0.00000000000,0,,895000,895000,1099610,11,11,1283240.00000000000,Kathmandu,Kathmandu,1,0,1154222,2297630,2297630,2297630,0,100,233,580.00000000000,90.00000000000,224.00000000000,228.00000000000,511.00000000000,142.00000000000,318.00000000000,85.10833333000,85.10833333000,85.45006560000,85.67500000000,27.54166667000,27.66945554000,27.85000000000,27.85000000000,85.35609709750,27.69773504250,0,Kathmandu,P,PPLC,0.00000000000,1442271,1317.00000000000,1304.00000000000,Asia/Kathmandu,GeoNames match general.,378,Nepal,27.71000000000,85.31000000000,104.00000000000,110.00000000000,119.00000000000,132.00000000000,147.00000000000,180.00000000000,225.00000000000,297.00000000000,398.00000000000,509.00000000000,644.00000000000,815.00000000000,895.00000000000,1029.00000000000,1284.00000000000,1578.00000000000,1907.00000000000,
3,110,3,Admin-0 capital,Bloemfontein,,,0,Bloemfontein,1.00000000000,0.00000000000,Judicial capita,0.00000000000,0,South Africa,ZAF,South Africa,ZAF,Orange Free State,ZA,,-29.11999387740,26.22991288120,4.00000000000,0,Changed scale rank.,463064,456669,456513,10,10,1018725.00000000000,,Bloemfontein,1,0,456669,456669,456669,0,0,50,105,105.00000000000,40.00000000000,40.00000000000,78.00000000000,78.00000000000,48.00000000000,48.00000000000,26.16666667000,26.16666667000,26.30000000000,26.30000000000,-29.20000000000,-29.20000000000,-29.05833333000,-29.05833333000,26.22571429000,-29.12815476000,0,Bloemfontein,P,PPLA,3.00000000000,463064,0.00000000000,1398.00000000000,Africa/Johannesburg,GeoNames match general.,0,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,
3,110,3,Admin-0 capital,Pretoria,,,0,Pretoria,1.00000000000,0.00000000000,Administrative,0.00000000000,1,South Africa,ZAF,South Africa,ZAF,Gauteng,ZA,,-25.70692055380,28.22942907580,0.00000000000,0,,1338000,1338000,1443084,12,12,964137.00000000000,Pretoria,Pretoria,1,0,1444949,1444949,1444949,1444949,0,100,502,502.00000000000,194.00000000000,194.00000000000,256.00000000000,256.00000000000,159.00000000000,159.00000000000,28.04166667000,28.04166667000,28.40000000000,28.40000000000,-25.89166667000,-25.89166667000,-25.64166667000,-25.64166667000,28.21467614000,-25.75571557000,0,Pretoria,P,PPLC,6.00000000000,1619438,0.00000000000,1282.00000000000,Africa/Johannesburg,GeoNames match general.,460,South Africa,-25.73000000000,28.21000000000,275.00000000000,340.00000000000,419.00000000000,488.00000000000,565.00000000000,624.00000000000,688.00000000000,763.00000000000,911.00000000000,951.00000000000,1084.00000000000,1273.00000000000,1338.00000000000,1409.00000000000,1482.00000000000,1544.00000000000,1604.00000000000,
3,110,8,Admin-0 capital,Port Moresby,,,0,Port Moresby,1.00000000000,0.00000000000,,0.00000000000,0,Papua New Guinea,PNG,Papua New Guinea,PNG,Central,PG,,-9.46470782587,147.19250362100,0.00000000000,0,,283733,251136,251304,10,10,2088122.00000000000,,Port Moresby,1,0,251136,251136,251136,251136,0,100,89,89.00000000000,35.00000000000,35.00000000000,92.00000000000,92.00000000000,57.00000000000,57.00000000000,147.14166667000,147.14166667000,147.24166667000,147.24166667000,-9.50833333000,-9.50833333000,-9.35833333000,-9.35833333000,147.18537736000,-9.43349057000,0,Port Moresby,P,PPLC,20.00000000000,283733,0.00000000000,50.00000000000,Pacific/Port_Moresby,GeoNames match general.,0,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,
3,110,8,Admin-0 capital,Honiara,,,0,Honiara,1.00000000000,0.00000000000,,0.00000000000,0,Solomon Islands,SLB,Solomon Islands,SLB,Guadalcanal,SB,,-9.43799429509,159.94976573400,0.00000000000,0,,76328,56298,76328,8,8,2108502.00000000000,,Honiara,1,0,76328,76328,76328,76328,0,100,18,18.00000000000,7.00000000000,7.00000000000,33.00000000000,33.00000000000,21.00000000000,21.00000000000,159.91666667000,159.91666667000,160.01666667000,160.01666667000,-9.44166667000,-9.44166667000,-9.40833333000,-9.40833333000,159.96686508000,-9.42996032000,0,Honiara,P,PPLC,0.00000000000,56298,0.00000000000,12.00000000000,Pacific/Guadalcanal,GeoNames match general.,0,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,
3,110,8,Admin-0 capital,Panama City,,Ciudad de Panam|Panama City|Panama,0,Panama City,1.00000000000,0.00000000000,,0.00000000000,1,Panama,PAN,Panama,PAN,Panama,PA,,8.96801719048,-79.53303715180,0.00000000000,0,,1281000,408168,939725,12,10,3703443.00000000000,Ciudad de Panam (Panama City),Panama City1,1,0,958016,958016,989053,989053,0,100,141,157.00000000000,54.00000000000,61.00000000000,98.00000000000,107.00000000000,61.00000000000,66.00000000000,-79.59166667000,-79.57631503000,-79.40000000000,-79.40000000000,8.93333333000,8.94375235000,9.10000000000,9.10000000000,-79.49491921000,9.03593582000,0,Panama City,P,PPLC,0.00000000000,408168,0.00000000000,2.00000000000,America/Panama,GeoNames match general.,408,Panama,9.00000000000,-79.51000000000,171.00000000000,220.00000000000,283.00000000000,360.00000000000,455.00000000000,528.00000000000,613.00000000000,721.00000000000,847.00000000000,953.00000000000,1072.00000000000,1216.00000000000,1281.00000000000,1379.00000000000,1527.00000000000,1653.00000000000,1759.00000000000,Panama
3,110,5,Admin-0 capital,Rabat,,,0,Rabat,1.00000000000,0.00000000000,,0.00000000000,1,Morocco,MAR,Morocco,MAR,Rabat - Sal - Zemmour - Zaer,MA,,34.02529909160,-6.83613082013,0.00000000000,0,,1705000,1655753,2029349,12,12,2538475.00000000000,Rabat,Rabat,1,0,2037124,2037124,2037124,2037124,0,100,428,428.00000000000,165.00000000000,165.00000000000,475.00000000000,475.00000000000,295.00000000000,295.00000000000,-7.11666667000,-7.11666667000,-6.72500000000,-6.72500000000,33.74166667000,33.74166667000,34.12500000000,34.12500000000,-6.87490987000,33.91284664000,0,Rabat,P,PPLC,49.00000000000,1655753,0.00000000000,54.00000000000,Africa/Casablanca,GeoNames match general.,375,Morocco,34.01000000000,-6.83000000000,145.00000000000,184.00000000000,233.00000000000,339.00000000000,494.00000000000,641.00000000000,808.00000000000,986.00000000000,1174.00000000000,1379.00000000000,1507.00000000000,1647.00000000000,1705.00000000000,1793.00000000000,1938.00000000000,2083.00000000000,2222.00000000000,
3,110,8,Admin-0 capital,Chisinau,,,0,Chisinau,1.00000000000,0.00000000000,,0.00000000000,0,Moldova,MDA,Moldova,MDA,Chisinau,MD,,47.00502361970,28.85771113970,0.00000000000,0,,688134,635994,664472,11,11,618426.00000000000,,Chisinau,1,5,688134,688134,688134,688134,0,100,109,109.00000000000,42.00000000000,42.00000000000,85.00000000000,85.00000000000,53.00000000000,53.00000000000,28.74166667000,28.74166667000,28.92500000000,28.92500000000,46.95000000000,46.95000000000,47.07500000000,47.07500000000,28.84020270000,47.01718468000,0,Chisinau,P,PPLC,57.00000000000,635994,0.00000000000,52.00000000000,Europe/Chisinau,GeoNames match general.,0,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,
3,110,6,Admin-0 capital,Maputo,,,0,Maputo,1.00000000000,0.00000000000,,0.00000000000,1,Mozambique,MOZ,Mozambique,MOZ,Maputo,MZ,,-25.95527748740,32.58916296260,0.00000000000,0,,1446000,1191613,1365454,12,12,1040652.00000000000,Maputo,Maputo,1,0,1369629,1823845,1822603,1823845,0,100,187,313.00000000000,72.00000000000,121.00000000000,160.00000000000,234.00000000000,100.00000000000,145.00000000000,32.42500000000,32.50698591000,32.65000000000,32.65000000000,-25.99166667000,-25.98333333000,-25.75000000000,-25.75000000000,32.54377811000,-25.88083081000,0,Maputo,P,PPLC,11.00000000000,1191613,0.00000000000,47.00000000000,Africa/Maputo,GeoNames match general.,376,Mozambique,-25.96000000000,32.57000000000,92.00000000000,129.00000000000,181.00000000000,259.00000000000,371.00000000000,456.00000000000,550.00000000000,653.00000000000,776.00000000000,921.00000000000,1096.00000000000,1334.00000000000,1446.00000000000,1621.00000000000,1921.00000000000,2235.00000000000,2560.00000000000,
3,110,8,Admin-0 capital,Mogadishu,,Muqdisho,0,Mogadishu,1.00000000000,0.00000000000,,0.00000000000,1,Somalia,SOM,Somalia,SOM,Banaadir,SO,,2.06668133433,45.36667761110,0.00000000000,0,,1100000,875388,849392,12,11,53654.00000000000,Muqdisho,Mogadishu,1,5,875388,875388,875388,875388,0,100,99,99.00000000000,38.00000000000,38.00000000000,68.00000000000,68.00000000000,43.00000000000,43.00000000000,45.25000000000,45.25000000000,45.41666667000,45.41666667000,2.00000000000,2.00000000000,2.11666667000,2.11666667000,45.33117816000,2.05423851000,0,Mogadishu,P,PPLC,2.00000000000,2587183,0.00000000000,39.00000000000,Africa/Mogadishu,GeoNames match general.,454,Somalia,2.04000000000,45.34000000000,69.00000000000,73.00000000000,94.00000000000,146.00000000000,272.00000000000,445.00000000000,551.00000000000,747.00000000000,1035.00000000000,1147.00000000000,1201.00000000000,1415.00000000000,1100.00000000000,1500.00000000000,1794.00000000000,2142.00000000000,2529.00000000000,Mogadishu
3,110,8,Admin-0 capital,Muscat,,,0,Muscat,1.00000000000,0.00000000000,,0.00000000000,0,Oman,OMN,Oman,OMN,Muscat,OM,,23.61332480770,58.59331213260,0.00000000000,0,,734697,586861,586861,11,11,287286.00000000000,,Muscat,1,0,586861,586861,586861,586861,0,100,104,104.00000000000,40.00000000000,40.00000000000,121.00000000000,121.00000000000,75.00000000000,75.00000000000,58.33333333000,58.33333333000,58.60000000000,58.60000000000,23.55833333000,23.55833333000,23.64166667000,23.64166667000,58.47468434000,23.59930556000,0,Muscat,P,PPLC,6.00000000000,797000,0.00000000000,69.00000000000,Asia/Muscat,GeoNames match general.,0,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,
3,110,6,Admin-0 capital,Colombo,,,0,Colombo,1.00000000000,0.00000000000,"De facto, admin",0.00000000000,0,Sri Lanka,LKA,Sri Lanka,LKA,Colombo,LK,,6.93196575818,79.85775060930,0.00000000000,0,,217000,217000,2490974,10,10,3465927.00000000000,,Colombo,1,5,2664418,2742979,2742979,9759831,0,100,1054,6238.00000000000,407.00000000000,2408.00000000000,847.00000000000,5343.00000000000,526.00000000000,3320.00000000000,79.80000000000,79.80000000000,80.09755286000,80.83333333000,5.91666667000,6.85444740000,7.63333333000,7.80000000000,79.99684934250,7.22279894750,0,Colombo,P,PPL,18.00000000000,217000,0.00000000000,927.00000000000,America/Sao_Paulo,GeoNames match general.,0,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,
3,110,7,Admin-0 capital,Ulaanbaatar,,,0,Ulaanbaatar,1.00000000000,0.00000000000,,0.00000000000,1,Mongolia,MNG,Mongolia,MNG,Ulaanbaatar,MN,,47.91667339990,106.91661576200,0.00000000000,0,,885000,769612,765359,11,11,2028462.00000000000,Ulaanbaatar,Ulaanbaatar,1,0,769612,769612,769612,769612,0,100,143,143.00000000000,55.00000000000,55.00000000000,144.00000000000,144.00000000000,89.00000000000,89.00000000000,106.72500000000,106.72500000000,107.04166667000,107.04166667000,47.88333333000,47.88333333000,48.01666667000,48.01666667000,106.88301282000,47.93223684000,0,Ulaanbaatar,P,PPLC,20.00000000000,844818,0.00000000000,1299.00000000000,Asia/Ulaanbaatar,GeoNames match general.,367,Mongolia,47.92000000000,106.91000000000,70.00000000000,112.00000000000,179.00000000000,248.00000000000,298.00000000000,356.00000000000,423.00000000000,492.00000000000,572.00000000000,661.00000000000,763.00000000000,856.00000000000,885.00000000000,919.00000000000,978.00000000000,1044.00000000000,1112.00000000000,
3,110,8,Admin-0 capital,Wellington,,,0,Wellington,1.00000000000,0.00000000000,,0.00000000000,0,New Zealand,NZL,New Zealand,NZL,Manawatu-Wanganui,NZ,,-41.29997393930,174.78327429100,0.00000000000,0,,393400,199200,140594,10,9,2144168.00000000000,,Wellington,1,0,144164,144164,144164,144164,0,100,77,77.00000000000,30.00000000000,30.00000000000,79.00000000000,79.00000000000,49.00000000000,49.00000000000,174.72500000000,174.72500000000,174.84166667000,174.84166667000,-41.35000000000,-41.35000000000,-41.20000000000,-41.20000000000,174.78792017000,-41.28553922000,0,Wellington,P,PPL,2.00000000000,5428,0.00000000000,304.00000000000,Australia/Sydney,GeoNames match general.,0,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,
3,110,6,Admin-0 capital,Windhoek,,,0,Windhoek,1.00000000000,0.00000000000,,0.00000000000,0,Namibia,NAM,Namibia,NAM,Khomas,NA,,-22.57000608440,17.08354610050,0.00000000000,0,,268132,262796,262796,10,10,3352136.00000000000,,Windhoek,1,0,262796,262796,262796,262796,0,100,89,89.00000000000,35.00000000000,35.00000000000,60.00000000000,60.00000000000,37.00000000000,37.00000000000,17.00833333000,17.00833333000,17.11666667000,17.11666667000,-22.62500000000,-22.62500000000,-22.49166667000,-22.49166667000,17.06419617000,-22.55114307000,0,Windhoek,P,PPLC,21.00000000000,268132,0.00000000000,1722.00000000000,Africa/Windhoek,GeoNames match general.,0,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,
3,110,2,Admin-0 capital,Abuja,,,0,Abuja,1.00000000000,0.00000000000,Official and ad,0.00000000000,1,Nigeria,NGA,Nigeria,NGA,Federal Capital Territory,NG,,9.08333314914,7.53332800155,4.00000000000,0,Changed scale rank.,1576000,162135,0,12,9,2322794.00000000000,Abuja,Abuja,1,5,655258,655258,655258,0,0,50,174,174.00000000000,67.00000000000,67.00000000000,162.00000000000,162.00000000000,101.00000000000,101.00000000000,7.37500000000,7.37500000000,7.59166667000,7.59166667000,8.98333333000,8.98333333000,9.16666667000,9.16666667000,7.48438511000,9.06318770000,0,Abuja,P,PPL,0.00000000000,162135,0.00000000000,339.00000000000,Africa/Lagos,GeoNames match general.,386,Nigeria,9.05000000000,7.25000000000,18.00000000000,21.00000000000,23.00000000000,29.00000000000,48.00000000000,77.00000000000,125.00000000000,204.00000000000,330.00000000000,526.00000000000,832.00000000000,1315.00000000000,1576.00000000000,1994.00000000000,2558.00000000000,2971.00000000000,3358.00000000000,
3,110,8,Admin-0 capital,Bissau,,,0,Bissau,1.00000000000,0.00000000000,,0.00000000000,0,Guinea Bissau,GNB,Guinea Bissau,GNB,Bissau,GW,,11.86502382300,-15.59836084130,0.00000000000,0,,403339,388028,403339,10,10,2374775.00000000000,,Bissau,1,0,403339,403339,403339,403339,0,100,70,70.00000000000,27.00000000000,27.00000000000,66.00000000000,66.00000000000,41.00000000000,41.00000000000,-15.65833333000,-15.65833333000,-15.55833333000,-15.55833333000,11.80833333000,11.80833333000,11.93333333000,11.93333333000,-15.61269841000,11.87103175000,0,Bissau,P,PPLC,11.00000000000,388028,0.00000000000,-9999.00000000000,Africa/Bissau,GeoNames match general.,0,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,
3,110,8,Admin-0 capital,Amman,,,0,Amman,1.00000000000,0.00000000000,,0.00000000000,1,Jordan,JOR,Jordan,JOR,Amman,JO,,31.95002524720,35.93329992550,0.00000000000,0,,1060000,1060000,2633729,12,12,250441.00000000000,Amman,Amman,1,0,2725138,3684787,3684787,3684787,0,100,403,545.00000000000,156.00000000000,210.00000000000,258.00000000000,361.00000000000,160.00000000000,224.00000000000,35.77500000000,35.77500000000,36.04166667000,36.15833333000,31.78333333000,31.78333333000,32.08333333000,32.16666667000,35.92871091250,31.94860603250,0,Amman,P,PPLC,11.00000000000,1275857,0.00000000000,765.00000000000,Asia/Amman,GeoNames match general.,322,Jordan,31.94000000000,35.93000000000,90.00000000000,140.00000000000,218.00000000000,299.00000000000,388.00000000000,500.00000000000,636.00000000000,736.00000000000,851.00000000000,973.00000000000,1007.00000000000,1042.00000000000,1060.00000000000,1106.00000000000,1185.00000000000,1268.00000000000,1359.00000000000,
3,110,8,Admin-0 capital,Vilnius,,,0,Vilnius,1.00000000000,0.00000000000,,0.00000000000,0,Lithuania,LTU,Lithuania,LTU,Vilniaus,LT,,54.68336631180,25.31663529330,0.00000000000,0,,542366,507029,494356,11,11,593116.00000000000,,Vilnius,1,0,507029,507029,507029,507029,0,100,126,126.00000000000,49.00000000000,49.00000000000,162.00000000000,162.00000000000,101.00000000000,101.00000000000,25.16666667000,25.16666667000,25.39166667000,25.39166667000,54.57500000000,54.57500000000,54.77500000000,54.77500000000,25.25962302000,54.69206349000,0,Vilnius,P,PPLC,65.00000000000,542366,0.00000000000,125.00000000000,Europe/Vilnius,GeoNames match general.,0,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,
3,110,8,Admin-0 capital,Riga,,,0,Riga,1.00000000000,0.00000000000,,0.00000000000,0,Latvia,LVA,Latvia,LVA,Riga,LV,,56.95002382320,24.09996537140,0.00000000000,0,,742572,705033,0,11,11,456172.00000000000,,Riga,1,0,705033,705033,705033,705033,0,100,171,171.00000000000,66.00000000000,66.00000000000,173.00000000000,173.00000000000,108.00000000000,108.00000000000,23.97500000000,23.97500000000,24.26666667000,24.26666667000,56.87500000000,56.87500000000,57.08333333000,57.08333333000,24.12765568000,56.95357143000,0,Riga,P,PPLC,25.00000000000,742572,0.00000000000,9.00000000000,Europe/Riga,GeoNames match general.,0,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,
3,110,8,Admin-0 capital,Bishkek,,,0,Bishkek,1.00000000000,0.00000000000,,0.00000000000,1,Kyrgyzstan,KGZ,Kyrgyzstan,KGZ,Bishkek,KG,,42.87307944650,74.58520422250,0.00000000000,0,,837000,804212,781714,11,11,1528675.00000000000,Bishkek,Bishkek,1,5,804212,804212,804212,804212,0,100,245,245.00000000000,94.00000000000,94.00000000000,190.00000000000,190.00000000000,118.00000000000,118.00000000000,74.42500000000,74.42500000000,74.80000000000,74.80000000000,42.76666667000,42.76666667000,43.00000000000,43.00000000000,74.60382302000,42.87291667000,0,Bishkek,P,PPLC,1.00000000000,900000,0.00000000000,772.00000000000,Asia/Bishkek,GeoNames match general.,340,Kyrgyzstan,42.87000000000,74.77000000000,150.00000000000,186.00000000000,236.00000000000,322.00000000000,433.00000000000,485.00000000000,538.00000000000,583.00000000000,635.00000000000,703.00000000000,770.00000000000,817.00000000000,837.00000000000,869.00000000000,934.00000000000,1011.00000000000,1096.00000000000,
3,110,8,Admin-0 capital,Maseru,,,0,Maseru,1.00000000000,0.00000000000,,0.00000000000,0,Lesotho,LSO,Lesotho,LSO,Maseru,LS,,-29.31667437870,27.48327307000,0.00000000000,0,,361324,118355,356225,10,9,932505.00000000000,,Maseru,1,0,361324,361324,361324,361324,0,100,141,141.00000000000,54.00000000000,54.00000000000,177.00000000000,177.00000000000,110.00000000000,110.00000000000,27.45833333000,27.45833333000,27.61666667000,27.61666667000,-29.52500000000,-29.52500000000,-29.24166667000,-29.24166667000,27.53670213000,-29.35022163000,0,Maseru,P,PPLC,14.00000000000,118355,0.00000000000,1482.00000000000,Africa/Maseru,GeoNames match general.,0,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,
3,110,6,Admin-0 capital,Antananarivo,,,0,Antananarivo,1.00000000000,0.00000000000,,0.00000000000,1,Madagascar,MDG,Madagascar,MDG,Antananarivo,MG,,-18.91663735060,47.51662390010,0.00000000000,0,,1697000,1391433,1844658,12,12,1070940.00000000000,Antananarivo,Antananarivo,1,0,1727538,1727538,1727538,1727538,0,100,700,700.00000000000,270.00000000000,270.00000000000,699.00000000000,699.00000000000,434.00000000000,434.00000000000,47.23333333000,47.23333333000,47.62500000000,47.62500000000,-19.16666667000,-19.16666667000,-18.62500000000,-18.62500000000,47.47670718000,-18.87547261000,0,Antananarivo,P,PPLC,5.00000000000,1391433,0.00000000000,1289.00000000000,Indian/Antananarivo,GeoNames match general.,345,Madagascar,-18.90000000000,47.52000000000,177.00000000000,189.00000000000,252.00000000000,298.00000000000,363.00000000000,454.00000000000,580.00000000000,742.00000000000,948.00000000000,1169.00000000000,1361.00000000000,1590.00000000000,1697.00000000000,1877.00000000000,2229.00000000000,2642.00000000000,3118.00000000000,
3,110,7,Admin-0 capital,Quito,,,0,Quito,1.00000000000,0.00000000000,,0.00000000000,1,Ecuador,ECU,Ecuador,ECU,Pichincha,EC,,-0.21498818065,-78.50005110850,0.00000000000,0,,1701000,1399814,1435528,12,12,3652462.00000000000,Quito,Quito,1,0,1472051,1892286,1892286,1892286,0,100,334,496.00000000000,129.00000000000,191.00000000000,233.00000000000,359.00000000000,145.00000000000,223.00000000000,-78.59166667000,-78.59166667000,-78.29166667000,-78.29166667000,-0.39166667000,-0.30256988000,0.02500000000,0.02500000000,-78.46006150000,-0.19843761500,0,Quito,P,PPLC,18.00000000000,1399814,0.00000000000,2764.00000000000,America/Guayaquil,GeoNames match general.,178,Ecuador,-0.22000000000,-78.52000000000,206.00000000000,257.00000000000,319.00000000000,399.00000000000,501.00000000000,628.00000000000,780.00000000000,936.00000000000,1088.00000000000,1217.00000000000,1357.00000000000,1593.00000000000,1701.00000000000,1846.00000000000,2035.00000000000,2189.00000000000,2316.00000000000,
3,110,8,Admin-0 capital,San Jose,,San Jos,0,San Jose,1.00000000000,0.00000000000,,0.00000000000,1,Costa Rica,CRI,Costa Rica,CRI,San Jos,CR,,9.93501242974,-84.08405135270,0.00000000000,0,,1284000,1724,1434681,12,3,3669623.00000000000,San Jos,San Jose1,1,5,1450902,1826034,1826034,1826034,0,100,264,431.00000000000,102.00000000000,166.00000000000,136.00000000000,270.00000000000,84.00000000000,168.00000000000,-84.36666667000,-84.16666667000,-83.98333333000,-83.97500000000,9.84166667000,9.84166667000,10.04166667000,10.05000000000,-84.11169795500,9.95926838500,0,San Jose,P,PPL,37.00000000000,1724,0.00000000000,1468.00000000000,America/Bogota,GeoNames match general.,171,Costa Rica,9.93000000000,-84.07000000000,148.00000000000,184.00000000000,230.00000000000,287.00000000000,359.00000000000,440.00000000000,526.00000000000,627.00000000000,737.00000000000,867.00000000000,1032.00000000000,1217.00000000000,1284.00000000000,1374.00000000000,1506.00000000000,1627.00000000000,1737.00000000000,San Jose
